Old_Dialogue_ID,Old_Utterance_ID,Speaker,Emotion,Sentiment,Mean Pitch distance,Max Pitch distance,Mean Intensity distance,Max Intensity distance,Jitter distance,Shimmer distance,Mean Nhr distance,Speechrate distance
806-806,11-Dec,Monica-Rachel,neutral-neutral,neutral-neutral,0.987765027,1.738900658,0.045254137,0.824314802,0.518823442,0.871763798,0.476999501,0.148390095
06-Jun,0-1,Phoebe-Joey,positive-neutral,positive-neutral,0.19357278,1.543853193,0.035103864,0.530235869,0.396351766,0.61071517,0.069533166,0.078624485
06-Jun,01-Feb,Joey-Phoebe,neutral-neutral,neutral-neutral,1.057155195,2.821615016,0.212740603,0.298111424,0.095832429,0.187046878,0.433489497,0.075257362
06-Jun,06-Jul,Phoebe-Joey,neutral-neutral,neutral-neutral,0.386601369,0.755386612,0.377483527,0.762360315,1.040078688,1.046818669,1.189344586,0.270672833
06-Jun,07-Aug,Joey-Phoebe,neutral-positive,neutral-negative,1.171199304,1.422368852,1.26566722,4.012102553,2.365807126,0.978729122,4.485065488,9.157845939
06-Jun,08-Sep,Phoebe-Joey,positive-positive,negative-negative,3.356883023,2.296165786,1.430410144,4.22588938,3.401545132,0.020399838,5.182222307,9.911220627
74-74,0-1,Rachel-Ross,positive-neutral,positive-neutral,2.11360842,1.448373933,0.673024624,0.410971431,3.200182657,2.706612479,3.828935764,0.011131949
74-74,01-Feb,Ross-Rachel,neutral-positive,neutral-positive,0.425698166,0.797087965,0.82948036,1.243779073,1.714286795,0.106488445,1.489022604,0.332025111
74-74,02-Mar,Rachel-Ross,positive-negative,positive-negative,0.330981334,2.320624335,0.954910318,0.419021098,0.066989268,1.050577705,0.09988352,0.313040098
74-74,03-Apr,Ross-Rachel,negative-positive,negative-positive,0.926905145,3.335091053,0.453191309,1.668232561,0.809937199,0.60580364,0.390237708,0.079378126
74-74,04-May,Rachel-Ross,positive-neutral,positive-neutral,0.587738778,0.255759011,0.988508512,0.955603917,1.249216539,0.283668886,0.399376781,0.328327399
74-74,05-Jun,Ross-Rachel,neutral-neutral,neutral-neutral,0.071277898,0.009099031,0.106681642,0.330998185,1.036945702,1.230239332,0.911766524,0.492235277
74-74,06-Jul,Rachel-Ross,neutral-neutral,neutral-neutral,1.107655573,2.643251344,0.820437913,0.806083948,0.487846526,1.26535009,0.674150628,0.025934719
74-74,07-Aug,Ross-Rachel,neutral-positive,neutral-negative,0.490152476,1.875204665,0.587663714,0.597882037,1.230794457,1.356585796,1.733089431,0.079531957
74-74,08-Sep,Rachel-Ross,positive-negative,negative-negative,0.913550852,0.245111116,0.944541849,0.597882037,1.450434127,1.368289381,2.281433806,0.475779819
74-74,09-Oct,Ross-Rachel,negative-positive,negative-negative,0.351682236,0.472243132,0.005807432,0.806083948,1.025892453,2.124785441,2.51200919,0.242082357
74-74,10-Nov,Rachel-Ross,positive-neutral,negative-neutral,0.293559204,0.238777214,0.362685567,0.568541066,0.586613112,1.566914514,2.393201242,0.069276564
74-74,16-17,Ross-Rachel,neutral-positive,neutral-positive,0.660726991,2.286932925,0.472602225,0.806083948,0.917704832,0.487795907,0.797691356,0.417536253
74-74,17-18,Rachel-Ross,positive-neutral,positive-neutral,1.067691289,2.112235153,1.668666589,0.38163046,3.992660215,1.291442137,1.172393346,0.685055229
74-74,18-19,Ross-Rachel,neutral-negative,neutral-negative,0.546149747,0.097101694,1.355755116,1.422640013,1.869951841,0.502860074,0.087835056,0.127292679
56-56,0-1,Rachel-Ross,negative-neutral,negative-neutral,1.590949535,0.567877235,0.666554592,0.322948518,1.236111088,0.93331723,1.459304901,0.430436391
56-56,01-Feb,Ross-Rachel,neutral-positive,neutral-positive,0.782499029,0.543748407,1.210914243,0.531150428,0.068621482,0.693823503,0.810277893,0.572589407
56-56,02-Mar,Rachel-Ross,positive-neutral,positive-neutral,1.887278397,0.653264756,2.28154865,0.419021098,1.46885621,0.511645842,0.990119471,0.038216639
56-56,03-Apr,Ross-Rachel,neutral-negative,neutral-negative,0.420297127,0.231569586,0.221743131,0.210819187,0.725908279,0.428013112,0.827862719,0.120403179
56-56,04-May,Rachel-Ross,negative-positive,negative-positive,3.315595711,1.082523406,2.006133809,0.264266576,0.066989268,1.017093601,0.14087901,0.534884333
56-56,05-Jun,Ross-Rachel,positive-neutral,positive-neutral,0.76902055,0.651208009,0.966525181,0.264266576,0.916072618,1.210969476,0.59348995,0.737369912
56-56,06-Jul,Rachel-Ross,neutral-positive,neutral-positive,0.743662592,0.456793785,0.639426429,0.264266576,0.257153607,0.317595754,0.520377366,0.259146457
56-56,07-Aug,Ross-Rachel,positive-positive,positive-positive,1.795228079,1.624937834,1.421705111,0.056064665,0.591929743,0.043888637,0.042146939,0.277089201
56-56,08-Sep,Rachel-Ross,positive-neutral,positive-neutral,0.820227854,0.217221694,0.886387907,0.531150428,0.176809103,0.287712963,0.215789325,0.151738902
56-56,09-Oct,Ross-Rachel,neutral-positive,neutral-positive,1.414846723,2.70963246,0.208802247,0.322948518,0.919757034,0.027810519,0.450317341,0.113450152
56-56,10-Nov,Rachel-Ross,positive-positive,positive-positive,2.340428272,1.318674435,1.932466567,7.211692083,3.116153736,5.091562008,2.917867029,1.451995259
131-131,0-1,Rachel-Joey,neutral-positive,neutral-positive,2.200969986,0.527102288,0.08344116,0.254940718,1.272318624,1.621966946,0.879239854,0.129988926
131-131,07-Aug,Joey-Rachel,neutral-positive,neutral-positive,0.507954186,1.874871653,0.073014577,0.029984059,1.193022951,0.803647301,2.605900219,0.502149958
131-131,08-Jan,Rachel-Joey,positive-positive,positive-positive,0.863174364,1.364525379,0.073014577,0.67134454,0.847776949,0.318056653,1.203753358,0.380863071
131-131,01-Feb,Joey-Phoebe,positive-neutral,positive-neutral,0.151208364,0.681795798,0.155426689,0.557035884,0.449759797,0.763778498,0.440383342,0.854275885
131-131,06-Jul,Phoebe-Joey,positive-neutral,positive-neutral,0.987934107,1.312640258,1.620940698,1.244946825,0.296178653,0.364880094,0.862502701,0.809161425
131-131,07-Feb,Joey-Phoebe,neutral-neutral,neutral-neutral,0.506428542,0.171449524,0.155426689,0.084324597,0.104513795,0.27818785,0.961763519,0.028737144
131-131,02-Mar,Phoebe-Rachel,neutral-positive,neutral-positive,0.491590223,0.765861155,0.07198553,0.093893255,0.342317978,0.234103387,0.60183834,0.374612139
131-131,03-Apr,Rachel-Phoebe,positive-neutral,positive-neutral,0.848186356,0.318375692,0.427259007,0.13823119,1.160278705,1.006639469,0.924435998,0.222242986
131-131,04-May,Phoebe-Ross,neutral-neutral,neutral-neutral,0.17648071,0.134289783,0.111112519,0.261027465,1.337087808,1.312631345,0.807077913,0.420807412
131-131,05-Jun,Ross-Phoebe,neutral-positive,neutral-positive,1.674478071,1.72296598,2.020528346,1.189525247,0.235183574,0.714956432,0.385219438,0.604376568
374-374,0-1,Monica-Chandler,positive-positive,positive-negative,0.393062193,1.842200316,1.461951207,0.948547957,2.293515797,2.064982933,1.74445274,0.400896126
374-374,01-Feb,Chandler-Monica,positive-positive,negative-negative,1.527424313,0.723154855,0.074176565,0.237030337,1.307404116,1.387467083,1.683200002,0.703273279
374-374,02-Jun,Monica-Chandler,positive-neutral,negative-neutral,1.289878923,1.904790849,1.162514028,1.724954762,4.056200171,2.050996615,5.272838791,0.506577906
374-374,06-Jul,Chandler-Monica,neutral-negative,neutral-negative,0.060859261,0.625723641,0.544294607,0.776264603,0.567809006,1.228888968,1.398877098,0.674492223
374-374,02-Mar,Monica-Front Desk Clerk,positive-neutral,negative-neutral,0,0,0,0,0,0,0,0
374-374,03-Apr,Front Desk Clerk-Monica,neutral-negative,neutral-negative,0,0,0,0,0,0,0,0
374-374,04-May,Monica-Man,negative-positive,negative-negative,1.482729781,2.436834612,1.256868015,1.891015303,0.719705465,0.337422706,0.025128583,1.671576469
374-374,05-Jul,Man-Monica,positive-negative,negative-negative,1.594119775,1.244657715,1.598229742,1.179497683,1.282349201,0.296110764,0.444658997,0.968578
374-374,09-May,Monica-Man,negative-positive,negative-negative,1.732382063,1.244037317,1.086187151,1.416670223,1.507406696,0.46962092,0.926672664,1.245732475
374-374,05-Jun,Man-Chandler,positive-neutral,negative-neutral,1.654979036,0.618934074,1.053935135,1.955762286,1.850158207,0.932778204,1.843536095,1.643070223
374-374,06-Jul,Chandler-Monica,neutral-negative,neutral-negative,0.060859261,0.625723641,0.544294607,0.776264603,0.567809006,1.228888968,1.398877098,0.674492223
374-374,09-Oct,Monica-Woman,negative-neutral,negative-neutral,1.241319957,0.208363476,0.257649656,0.609923245,2.396438417,0.793662865,0.813320009,0.367895976
374-374,14-15,Woman-Chandler,positive-neutral,positive-neutral,0.399667663,0.071265794,1.085580374,0.674372904,1.396628289,1.380519436,0.103775027,0.274466663
635-635,0-1,Monica-Chandler,positive-neutral,negative-neutral,0.971113066,0.122770072,0.405739885,0.032444593,0.515041026,0.433397534,1.11891029,0.725355876
635-635,01-Feb,Chandler-Monica,neutral-positive,neutral-negative,0.209773709,1.042183951,1.259144202,0.679073026,0.064926037,0.111920101,0.779715487,0.476546371
635-635,02-Mar,Monica-Chandler,positive-neutral,negative-neutral,3.236801156,2.725856693,1.259144202,0.924321164,0.524101689,0.28225874,0.126492344,0.118774648
635-635,03-Apr,Chandler-Monica,neutral-positive,neutral-positive,3.224186233,2.110788634,0.405739885,0.924321164,0.411572942,0.534261587,0.822734308,0.220901217
635-635,04-May,Monica-Chandler,positive-neutral,positive-neutral,1.469244653,0.74965836,0.587129462,0.433824889,0.706086805,0.934359321,1.781730945,0.742968621
635-635,05-Jun,Chandler-Airline Employee,neutral-neutral,neutral-neutral,0.27004035,2.153275139,1.170098564,0.764488396,1.477789705,1.2122236,0.435952472,0.162083814
635-635,06-Jul,Airline Employee-Chandler,neutral-neutral,neutral-neutral,2.005394868,0.854860883,0.263150678,0.273992121,0.594248115,2.757155446,0.013642026,0.407723185
635-635,07-Aug,Chandler-Airline Employee,neutral-neutral,neutral-neutral,0.591181305,2.269074445,1.151062885,1.688205683,0.819965447,1.342941883,1.427855589,1.006490377
635-635,08-Sep,Airline Employee-Chandler,neutral-neutral,neutral-neutral,0.04986096,0.912341587,0.844222466,2.423950095,0.918136735,1.045760432,0.3016944,0.811793218
895-895,0-1,Joey-Phoebe,negative-neutral,negative-neutral,0.473567041,0.290271185,1.062242852,0.379924294,0.310040265,0.0657095,0.423902226,0.265526652
895-895,01-Feb,Phoebe-Joey,neutral-negative,neutral-negative,0.366642154,0.940574642,0.420443465,0.379924294,0.310040265,0.088002648,0.414252601,0.221074953
895-895,03-Apr,Joey-Mr. Treeger,positive-neutral,negative-neutral,1.018758814,0.71696578,0.112845437,0.391635892,0.273335242,0.237494595,1.050265542,0.524352046
895-895,04-May,Mr. Treeger-Phoebe,neutral-neutral,neutral-neutral,1.208182435,0.48179779,0.458802679,0.111862086,0.323362748,0.372893415,0.846810557,0.267896246
895-895,05-Jun,Phoebe-Mr. Treeger,neutral-neutral,neutral-neutral,1.463688363,0.253167716,0.627460294,0.355279871,0.323362748,0.270814666,0.372807271,0.109511144
895-895,09-Oct,Mr. Treeger-Phoebe,negative-neutral,negative-neutral,0.724563818,0.284294439,0.627460294,0.131555698,0.309833188,3.435745753,2.420080175,0.223080697
85-85,01-Feb,Rachel-Ross,positive-neutral,positive-neutral,0.071413866,2.059286721,0.115724089,0.597882037,0.13422832,0.482854462,0.54155524,0.469401167
85-85,02-Mar,Ross-Rachel,neutral-neutral,neutral-neutral,0.074751202,0.980075911,0.197187383,0.181478216,0.028092901,0.216750321,0.379298488,0.083485569
85-85,06-Jul,Rachel-Ross,positive-positive,negative-positive,0.3910498,1.67841182,1.408764227,0.181478216,2.283440267,0.939635511,1.940973129,0.716232363
85-85,07-Aug,Ross-Rachel,positive-positive,positive-negative,0.601595532,0.374453612,1.565219963,0.389680127,3.450929872,1.07648907,1.624999454,0.090870517
85-85,04-May,Rachel-Phoebe,positive-positive,positive-positive,1.875920429,1.473508613,1.628354173,0.042541051,0.306544139,0.887451686,1.308742679,0.154079413
85-85,05-Jun,Phoebe-Rachel,positive-positive,positive-negative,1.207028696,0.723306498,1.158986964,0.373862771,2.216981675,1.742786426,1.769893447,0.421273444
85-85,08-Sep,Rachel-Monica,positive-positive,negative-positive,0.681542161,1.381521101,0.822375308,0.40791098,0.886510315,1.344210475,1.376875974,0.030484831
85-85,09-Oct,Monica-Chandler,positive-negative,positive-negative,0.750134085,0.440741401,0.341487602,0.301919523,0.162462387,0.737598562,0.152194016,0.080990874
85-85,10-0,Chandler-Rachel,negative-neutral,negative-neutral,2.817138933,2.1666217,0.950254915,0.918032414,0.405641673,0.047793216,0.546989649,0.388059814
85-85,04-Oct,Rachel-Chandler,positive-negative,positive-negative,1.890022247,1.833636602,0.793799179,0.085224772,0.018900002,0.111869269,0.751945546,0.120274319
85-85,10-Nov,Chandler-Rachel,negative-positive,negative-negative,0.571551883,0.549903229,0.32443197,0.085224772,1.360860441,0.332904796,1.230175973,0.404591083
85-85,11-Dec,Rachel-Joey,positive-neutral,negative-neutral,1.642341355,1.479629026,1.57227527,0.227016136,4.197937913,1.112068081,4.226002597,0.044461731
85-85,Dec-13,Joey-Rachel,neutral-neutral,neutral-neutral,1.022763872,0.744385107,1.259363797,0.018814226,5.365427519,1.431393051,5.45573798,0.520962177
85-85,13-14,Rachel-Joey,neutral-positive,neutral-positive,0.611316461,0.391616492,0.6003921,0.194972601,0.676377512,0.577345243,0.427012256,0.599086305
85-85,14-15,Joey-Rachel,positive-neutral,positive-neutral,0.721331475,1.250706519,0.756847837,0.611376422,0.782512931,0.73320624,1.665287468,0.553274134
85-85,15-16,Rachel-Joey,neutral-positive,neutral-positive,1.319208132,0.704024505,1.086333685,0.397589595,1.28896308,1.163741401,0.833510568,0.42663697
95-95,0-1,Monica-Joey,negative-neutral,negative-neutral,0.338373967,0.094871709,1.223426437,0.013064328,0.591767241,0.24739529,0.122976326,0.438035814
95-95,01-Feb,Joey-Monica,neutral-negative,neutral-negative,0.041841623,0.552750059,0.88206471,0.461280752,0.479238494,0.533400415,0.126956686,0.457123137
95-95,02-Mar,Monica-Joey,negative-neutral,negative-neutral,0.638816801,0.968138255,1.705779331,0.247493925,0.479238494,0.02555285,0.1661228,0.599178391
95-95,03-Apr,Joey-Phoebe,neutral-neutral,neutral-neutral,0.40675349,0.08376169,2.171023223,0.04764936,0.148137046,0.252843989,0.931289108,0.092951637
95-95,04-May,Phoebe-Chandler,neutral-positive,neutral-negative,1.368955345,0.212407494,0.057381537,0.114642131,0.98681544,0.926265829,1.68980568,0.335340254
95-95,05-Jun,Chandler-Monica,positive-negative,negative-negative,0.525841738,0.019166786,1.205348884,0.056671386,1.259669879,1.355834568,0.88695768,0.080755205
95-95,06-Jul,Monica-Chandler,negative-positive,negative-positive,0.419927552,0.021945134,0.298400997,0.301919523,0.474299577,0.214961821,0.499839771,0.116634455
95-95,07-Aug,Chandler-Monica,positive-negative,positive-negative,0.645228243,0.215406189,1.237726775,0.064746983,0.650987896,0.966559722,0.464187563,0.488075552
95-95,08-Sep,Monica-Chandler,negative-neutral,negative-neutral,0.384144673,1.91950255,1.056337197,0.180501154,0.160131457,0.154480163,0.010911689,0.553455113
95-95,09-Oct,Chandler-Monica,neutral-neutral,neutral-neutral,0.611179557,0.044524971,0.650471438,0.180501154,0.965156015,1.279044227,2.278161159,0.132505089
105-105,03-Apr,Monica-Chandler,negative-positive,negative-positive,0.361291373,1.45181598,0.159846275,0.172425556,0.540790078,0.388765375,0.897857037,0.354088485
105-105,04-May,Chandler-Monica,positive-neutral,positive-neutral,0.437688074,1.593445006,0.330527138,0.301919523,0.471968648,0.024354046,0.110801192,0.27630689
103-103,0-1,Ross-Joey,positive-neutral,positive-neutral,0.344625301,1.398304191,1.195909981,1.464842266,2.269415433,6.379516337,2.953647607,0.125982704
103-103,01-Feb,Joey-Ross,neutral-negative,neutral-negative,0.848912912,3.442287737,1.195909981,1.702385147,1.390856752,5.033603961,2.368746941,1.006870852
103-103,02-Mar,Ross-Joey,negative-positive,negative-negative,0.203957144,0.254809127,0.207452437,0.007909469,0.766930759,0.05985766,0.43554678,0.844921046
103-103,03-Apr,Joey-Ross,positive-negative,negative-negative,0.529523995,0.187248932,0.385891504,0.229633413,0.437471254,0.115696128,0.554354728,0.017490818
103-103,04-May,Ross-Joey,negative-positive,negative-positive,0.921065126,1.715061225,0.715377353,0.229633413,0.005913752,0.014385849,0.330799435,0.055367596
40-40,0-1,Phoebe-Joey,negative-negative,negative-negative,1.800749254,1.479710668,0.009316235,0.298111424,0.124659067,0.50106801,0.778785979,0.959017699
40-40,01-Feb,Joey-Chandler,negative-neutral,negative-neutral,0.862956166,1.663245547,0.762365096,0.280779598,0.225931094,0.492120594,0.35358152,0.210847937
40-40,05-Jun,Chandler-Joey,neutral-positive,neutral-positive,1.786696731,0.965123319,1.669312983,0.241177988,1.493712936,1.672026715,0.34580177,2.829812415
40-40,06-Feb,Joey-Chandler,positive-neutral,positive-neutral,0.813807226,0.721961957,0.762365096,0.494566425,0.119314908,1.041507425,0.226076959,0.055648759
40-40,02-Mar,Chandler-Phoebe,neutral-neutral,neutral-neutral,1.134438835,1.68271854,0.771681331,0.117482315,0.499766647,0.213216057,0.317671907,0.478165849
40-40,03-Apr,Phoebe-Monica,neutral-neutral,neutral-neutral,0.604051891,0.507095653,0.067666324,0.411326241,1.311652465,0.301706725,0.271039947,0.437581857
40-40,04-May,Monica-Chandler,neutral-neutral,neutral-neutral,0.862013231,1.41878425,1.610962893,0.441900487,0.562512209,2.802024808,0.525246768,2.926045167
40-40,05-Sep,Chandler-Monica,neutral-negative,neutral-negative,1.830214237,0.01556076,0.928239439,0.679073026,2.813087155,1.083448018,1.108243992,2.898659934
40-40,09-Oct,Monica-Chandler,negative-neutral,negative-neutral,0.349174915,1.914996819,2.155383375,0.433824889,4.481999046,1.986608855,3.079026072,0.526116738
40-40,10-Nov,Chandler-Monica,neutral-positive,neutral-negative,1.31571066,0.866292911,0.96061733,0.908169969,3.019125331,3.064850543,2.114998738,0.016680961
40-40,11-Jun,Monica-Joey,positive-positive,negative-positive,0.923018239,0.068019829,0.453692501,0.912240119,0.143499496,1.666820385,0.490018427,0.578283295
40-40,06-Jul,Joey-Monica,positive-neutral,positive-neutral,0.042787529,0.979144538,0.624373365,0.912240119,0.368556991,0.344838239,1.018505826,0.601767008
